,file_name,file_path,file_shape
3837,395527998.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58475/395527998.dcm,"(4096, 3328)"
3838,10342290.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55826/10342290.dcm,"(4096, 3328)"
3839,1770516940.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55826/1770516940.dcm,"(4096, 3328)"
3840,926820497.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55826/926820497.dcm,"(4096, 3328)"
3841,341286961.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55826/341286961.dcm,"(4096, 3328)"
3842,1468728361.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44961/1468728361.dcm,"(2776, 2082)"
3843,1723203772.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44961/1723203772.dcm,"(2776, 2082)"
3844,142367323.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44961/142367323.dcm,"(2776, 2082)"
3845,1355868092.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44961/1355868092.dcm,"(2776, 2082)"
3846,1099312016.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63975/1099312016.dcm,"(3328, 2560)"
3847,1189487609.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63975/1189487609.dcm,"(3328, 2560)"
3848,1384106478.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63975/1384106478.dcm,"(3328, 2560)"
3849,103248902.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63975/103248902.dcm,"(3328, 2560)"
3850,1808279506.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29335/1808279506.dcm,"(4096, 3328)"
3851,1940687460.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29335/1940687460.dcm,"(4096, 3328)"
3852,710070966.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29335/710070966.dcm,"(4096, 3328)"
3853,330470271.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29335/330470271.dcm,"(4096, 3328)"
3854,1043848088.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29335/1043848088.dcm,"(4096, 3328)"
3855,1875879587.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47114/1875879587.dcm,"(4096, 3328)"
3856,3811186.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47114/3811186.dcm,"(4096, 3328)"
3857,1788087091.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47114/1788087091.dcm,"(4096, 3328)"
3858,269937540.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47114/269937540.dcm,"(4096, 3328)"
3859,760500094.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47114/760500094.dcm,"(4096, 3328)"
3860,777947470.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47114/777947470.dcm,"(4096, 3328)"
3861,734299552.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32647/734299552.dcm,"(4096, 3328)"
3862,1170795300.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32647/1170795300.dcm,"(4096, 3328)"
3863,881995821.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32647/881995821.dcm,"(4096, 3328)"
3864,1223232350.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32647/1223232350.dcm,"(4096, 3328)"
3865,1849084672.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32647/1849084672.dcm,"(4096, 3328)"
3866,1137001684.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/5413/1137001684.dcm,"(3328, 2560)"
3867,19849390.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/5413/19849390.dcm,"(3328, 2560)"
3868,593371979.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/5413/593371979.dcm,"(3328, 2560)"
3869,1732805275.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/5413/1732805275.dcm,"(3328, 2560)"
3870,806946410.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/56658/806946410.dcm,"(4096, 3328)"
3871,402536310.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/56658/402536310.dcm,"(4096, 3328)"
3872,6452059.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/56658/6452059.dcm,"(4096, 3328)"
3873,868474213.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/56658/868474213.dcm,"(4096, 3328)"
3874,712856730.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/56658/712856730.dcm,"(4096, 3328)"
3875,1510335319.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/56658/1510335319.dcm,"(4096, 3328)"
3876,1300738911.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58714/1300738911.dcm,"(5928, 4728)"
3877,126232382.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58714/126232382.dcm,"(5928, 4728)"
3878,62396299.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58714/62396299.dcm,"(5928, 4728)"
3879,321602172.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58714/321602172.dcm,"(5928, 4728)"
3880,1984284178.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30741/1984284178.dcm,"(4740, 3540)"
3881,1755377185.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30741/1755377185.dcm,"(4740, 3540)"
3882,1799146246.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30741/1799146246.dcm,"(4740, 3540)"
3883,849558309.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30741/849558309.dcm,"(4740, 3540)"
3884,446099755.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58669/446099755.dcm,"(5355, 4915)"
3885,526159378.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58669/526159378.dcm,"(5355, 4915)"
3886,983827814.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58669/983827814.dcm,"(5355, 4915)"
3887,1884757291.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58669/1884757291.dcm,"(5355, 4915)"
3888,1890582691.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/35227/1890582691.dcm,"(5355, 4915)"
3889,1532464574.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/35227/1532464574.dcm,"(5355, 4915)"
3890,182281022.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/35227/182281022.dcm,"(5355, 4915)"
3891,1858716768.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/35227/1858716768.dcm,"(5355, 4915)"
3892,44656875.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4138/44656875.dcm,"(5355, 4915)"
3893,1428624199.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4138/1428624199.dcm,"(5355, 4915)"
3894,664931495.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4138/664931495.dcm,"(5355, 4915)"
3895,2018875637.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4138/2018875637.dcm,"(5355, 4915)"
3896,319977285.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60787/319977285.dcm,"(2776, 2082)"
3897,253411745.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60787/253411745.dcm,"(2776, 2082)"
3898,600464665.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60787/600464665.dcm,"(2776, 2082)"
3899,1081000150.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60787/1081000150.dcm,"(2776, 2082)"
3900,1736401520.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58874/1736401520.dcm,"(4096, 3328)"
3901,641224616.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58874/641224616.dcm,"(4096, 3328)"
3902,915427531.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58874/915427531.dcm,"(4096, 3328)"
3903,1626463067.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58874/1626463067.dcm,"(4096, 3328)"
3904,1628241116.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/46637/1628241116.dcm,"(2776, 2082)"
3905,1101096563.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/46637/1101096563.dcm,"(2776, 2082)"
3906,1616522322.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/46637/1616522322.dcm,"(2776, 2082)"
3907,2124003468.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/46637/2124003468.dcm,"(2776, 2082)"
3908,220803683.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40418/220803683.dcm,"(4096, 3328)"
3909,2059856392.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40418/2059856392.dcm,"(4096, 3328)"
3910,471564455.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40418/471564455.dcm,"(4096, 3328)"
3911,473645099.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40418/473645099.dcm,"(4096, 3328)"
3912,604613153.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9726/604613153.dcm,"(2776, 2082)"
3913,1032137434.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9726/1032137434.dcm,"(2776, 2082)"
3914,165975207.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9726/165975207.dcm,"(2776, 2082)"
3915,2029646765.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9726/2029646765.dcm,"(2776, 2082)"
3916,2013863521.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38637/2013863521.dcm,"(2776, 2082)"
3917,234628995.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38637/234628995.dcm,"(2776, 2082)"
3918,623102953.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38637/623102953.dcm,"(2776, 2082)"
3919,1396432659.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38637/1396432659.dcm,"(2776, 2082)"
3920,1076552828.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15689/1076552828.dcm,"(2776, 2082)"
3921,915609818.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15689/915609818.dcm,"(2776, 2082)"
3922,1532387412.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15689/1532387412.dcm,"(2776, 2082)"
3923,1814653875.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15689/1814653875.dcm,"(2776, 2082)"
3924,2118031054.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63691/2118031054.dcm,"(4740, 3540)"
3925,994004534.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63691/994004534.dcm,"(4740, 3540)"
3926,228436761.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63691/228436761.dcm,"(4740, 3540)"
3927,437597636.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63691/437597636.dcm,"(4740, 3540)"
3928,1780929736.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4988/1780929736.dcm,"(4096, 3328)"
3929,2015649492.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4988/2015649492.dcm,"(4096, 3328)"
3930,1250899884.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4988/1250899884.dcm,"(4096, 3328)"
3931,52083104.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4988/52083104.dcm,"(4096, 3328)"
3932,451771767.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4988/451771767.dcm,"(4096, 3328)"
3933,1607465457.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/53183/1607465457.dcm,"(2776, 2082)"
3934,1974668408.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/53183/1974668408.dcm,"(2776, 2082)"
3935,1875865264.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/53183/1875865264.dcm,"(2776, 2082)"
3936,1908562298.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/53183/1908562298.dcm,"(2776, 2082)"
3937,1889694726.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42028/1889694726.dcm,"(3328, 2560)"
3938,687625238.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42028/687625238.dcm,"(3328, 2560)"
3939,1766714212.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42028/1766714212.dcm,"(3328, 2560)"
3940,1977575852.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42028/1977575852.dcm,"(3328, 2560)"
3941,218556986.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42028/218556986.dcm,"(3328, 2560)"
3942,1647485175.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42028/1647485175.dcm,"(3328, 2560)"
3943,3754064.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42028/3754064.dcm,"(3328, 2560)"
3944,1441504881.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39535/1441504881.dcm,"(2776, 2082)"
3945,673120619.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39535/673120619.dcm,"(2776, 2082)"
3946,432686142.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39535/432686142.dcm,"(2776, 2082)"
3947,675297156.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39535/675297156.dcm,"(2776, 2082)"
3948,512667035.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65312/512667035.dcm,"(4096, 3328)"
3949,984948933.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65312/984948933.dcm,"(4096, 3328)"
3950,1403782108.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65312/1403782108.dcm,"(4096, 3328)"
3951,47242268.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65312/47242268.dcm,"(4096, 3328)"
3952,1766155194.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65312/1766155194.dcm,"(4096, 3328)"
3953,1176643672.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63210/1176643672.dcm,"(2294, 1914)"
3954,37202485.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63210/37202485.dcm,"(2294, 1914)"
3955,683750144.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63210/683750144.dcm,"(2294, 1914)"
3956,1871196213.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63210/1871196213.dcm,"(2294, 1914)"
3957,409744955.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63210/409744955.dcm,"(2294, 1914)"
3958,510840709.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63210/510840709.dcm,"(2294, 1914)"
3959,557464063.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63210/557464063.dcm,"(2294, 1914)"
3960,1426777763.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64203/1426777763.dcm,"(4096, 3328)"
3961,1560904355.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64203/1560904355.dcm,"(4096, 3328)"
3962,820589019.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64203/820589019.dcm,"(4096, 3328)"
3963,825839956.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64203/825839956.dcm,"(4096, 3328)"
3964,434734795.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64203/434734795.dcm,"(4096, 3328)"
3965,1435109581.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65471/1435109581.dcm,"(3328, 2560)"
3966,1729119684.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65471/1729119684.dcm,"(3328, 2560)"
3967,1227369952.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65471/1227369952.dcm,"(3328, 2560)"
3968,1026382947.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65471/1026382947.dcm,"(3328, 2560)"
3969,1600898071.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65471/1600898071.dcm,"(3328, 2560)"
3970,1339577618.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65471/1339577618.dcm,"(3328, 2560)"
3971,788523694.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65471/788523694.dcm,"(3328, 2560)"
3972,658974043.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/65471/658974043.dcm,"(3328, 2560)"
3973,1993543212.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/720/1993543212.dcm,"(4096, 3328)"
3974,1681806548.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/720/1681806548.dcm,"(4096, 3328)"
3975,1557924728.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/720/1557924728.dcm,"(4096, 3328)"
3976,561161967.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/720/561161967.dcm,"(4096, 3328)"
3977,1806517797.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/17562/1806517797.dcm,"(5355, 4915)"
3978,104106029.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/17562/104106029.dcm,"(5355, 4915)"
3979,1379629401.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/17562/1379629401.dcm,"(5355, 4915)"
3980,1833201492.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/17562/1833201492.dcm,"(5355, 4915)"
3981,1480138928.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43207/1480138928.dcm,"(4096, 3328)"
3982,747345403.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43207/747345403.dcm,"(4096, 3328)"
3983,1104600715.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43207/1104600715.dcm,"(4096, 3328)"
3984,1422763291.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43207/1422763291.dcm,"(4096, 3328)"
3985,208295708.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43207/208295708.dcm,"(4096, 3328)"
3986,2103291889.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43207/2103291889.dcm,"(4096, 3328)"
3987,839982982.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/8376/839982982.dcm,"(4096, 3328)"
3988,103274528.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/8376/103274528.dcm,"(4096, 3328)"
3989,2126578252.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/8376/2126578252.dcm,"(4096, 3328)"
3990,1472487037.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/8376/1472487037.dcm,"(4096, 3328)"
3991,1767267101.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/8376/1767267101.dcm,"(4096, 3328)"
3992,786672284.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/8376/786672284.dcm,"(4096, 3328)"
3993,1070038319.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29333/1070038319.dcm,"(3328, 2560)"
3994,1830572577.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29333/1830572577.dcm,"(3328, 2560)"
3995,1192269369.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29333/1192269369.dcm,"(3328, 2560)"
3996,38086424.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29333/38086424.dcm,"(3328, 2560)"
3997,911833085.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/29333/911833085.dcm,"(3328, 2560)"
3998,601660898.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18498/601660898.dcm,"(2294, 1914)"
3999,1056979650.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18498/1056979650.dcm,"(2294, 1914)"
4000,121786153.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18498/121786153.dcm,"(2294, 1914)"
4001,1993763544.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18498/1993763544.dcm,"(2294, 1914)"
4002,511849255.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/6180/511849255.dcm,"(2776, 2082)"
4003,889993436.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/6180/889993436.dcm,"(2776, 2082)"
4004,988422078.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/6180/988422078.dcm,"(2776, 2082)"
4005,738343920.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/6180/738343920.dcm,"(2776, 2082)"
4006,2033192024.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18227/2033192024.dcm,"(4096, 3328)"
4007,1726114514.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18227/1726114514.dcm,"(4096, 3328)"
4008,838516813.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18227/838516813.dcm,"(4096, 3328)"
4009,1374799779.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18227/1374799779.dcm,"(4096, 3328)"
4010,935668020.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/25504/935668020.dcm,"(3062, 2394)"
4011,1819903521.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/25504/1819903521.dcm,"(3062, 2394)"
